loanId,borrowerId,loanType,loanPurpose,originationDate,maturityDate,originalPrincipal,currentBalance,interestRate,termMonths,paymentAmount,paymentStatus,daysPastDue,lastPaymentDate,borrowerState,borrowerZip,creditScore,creditGrade,employmentLength,incomeBand,appraisedValue,servicerId,servicerName,lastUpdatedAt,documentStatus,sourceSystem,verificationStatus,version,recordHash
LN-000481,B-00366,FIXED,Home improvement,2024-10-25,2054-10-25,142000.00,102951.70,7.5730,360,999.99,CURRENT,0,2026-06-29,WA,36388,688,C+,< 1 year,250k+,214000.00,SVC-03,SVC-03 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,dec6a97f4ddf0607c16579ef9640b15b3d31d9f7355e897e50dada3199c58a61
LN-000482,B-00323,HELOC,Purchase,2020-02-28,2050-02-28,399500.00,257676.44,7.6320,360,2829.56,,0,2026-07-19,IN,14940,582,C,7 years,250k+,550000.00,SVC-04,SVC-04 Servicing LLC,2026-07-30T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,2001184d0f5c9793489804d9c887f8d87cf714bc6686df313ee16079e0b3d09a
LN-000483,B-00373,PERSONAL,Purchase,2023-01-01,2033-01-01,299000.00,268530.11,5.4320,120,3234.87,CURRENT,0,2026-06-25,IL,47815,804,B,10+ years,150-250k,330000.00,SVC-06,SVC-06 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,e90106839c5f5f61cc2bc9cd43a1cdb37707296d0d8ff258a416c1884e863f5d
LN-000484,B-00376,PERSONAL,Debt consolidation,2020-04-06,2030-04-06,822500.00,728623.41,5.5990,120,8966.69,CURRENT,0,2026-07-22,WI,33044,754,C+,5 years,<50k,1115000.00,SVC-06,SVC-06 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,7c66bbd002569867956bdc03a258de5d5382e67829332f6725aef77d8a0ae391
LN-000485,B-00143,FIXED,Refinance,2020-11-28,2040-11-28,710500.00,471961.15,4.5760,240,4524.17,CURRENT,0,2026-07-06,OH,94944,771,B-,7 years,150-250k,1023000.00,SVC-04,SVC-04 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,98f714f1274f120732189d84cfa2e094d77e4caa4751894a091ab286700976a5
LN-000486,B-00412,ARM,Cash-out refi,2019-06-24,2026-06-24,727000.00,659608.81,4.7240,84,10181.33,CURRENT,0,2026-06-08,IL,71346,672,B,7 years,100-150k,948000.00,SVC-03,SVC-03 Servicing LLC,2026-07-14T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,e36bddb1cc23d41770d5484c603484e7106096cd39690080a49feaa6e955d046
LN-000487,B-00049,HELOC,Debt consolidation,2019-05-03,2049-05-03,754000.00,586512.11,4.7450,360,3930.95,CURRENT,0,2026-06-20,NJ,45624,661,A,< 1 year,<50k,841000.00,SVC-02,SVC-02 Servicing LLC,2026-07-17T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,4c6b1233873e97b5a4c7ed26eca44d4ccff1711c191e9b3db540826815a2546e
LN-000488,B-00237,PERSONAL,Debt consolidation,2019-12-06,2039-12-06,786500.00,429418.60,4.0560,240,4789.28,CURRENT,0,2026-07-10,TX,56374,617,B-,1 year,100-150k,1080000.00,SVC-03,SVC-03 Servicing LLC,2026-07-12T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,3d9e65d8b6b30ad96aeeaad088d8af200600fdc532d5f39bb1483dc2d90d88b2
LN-000489,B-00156,PERSONAL,Debt consolidation,2023-09-21,2030-09-21,812000.00,630488.89,6.1270,84,11911.65,CURRENT,0,2026-06-25,NJ,50481,704,C,10+ years,150-250k,1058000.00,SVC-04,SVC-04 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,84584f75efa974f707e6ad90b96c69caeab15093f2447f09323a65d9e24c46ff
LN-000490,B-00131,FIXED,Cash-out refi,2023-09-21,2028-09-21,789500.00,687251.40,8.1540,60,16066.46,DELINQUENT,60,2026-07-12,NC,84106,793,B-,2 years,150-250k,996000.00,SVC-03,SVC-03 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,f28720aff1e12c110e9adf1987fb4b931da22fcdf7003309de4b5467613083ce
LN-000491,B-00286,AUTO,Refinance,2022-08-01,2042-08-01,409500.00,190355.17,5.8160,240,2890.48,CURRENT,0,2026-07-07,WA,58216,730,B,< 1 year,100-150k,631000.00,SVC-03,SVC-03 Servicing LLC,2026-07-12T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,7211d94d7a35101b8abfdb7a95a888da35b201408a7867429104bb43cd8f4de3
LN-000492,B-00138,AUTO,Purchase,2018-09-27,2048-09-27,614000.00,580427.08,6.2220,360,3769.33,CURRENT,0,2026-06-25,NJ,85937,775,B-,7 years,50-75k,744000.00,SVC-04,SVC-04 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,c2b0f8a590629e66ca51132308c4c299435ccb8e4b4cf70de35418a27173ee9e
LN-000493,B-00227,PERSONAL,Debt consolidation,2018-04-15,2048-04-15,395500.00,289629.72,4.5830,360,2023.49,CURRENT,0,2026-06-20,NY,87703,706,C+,5 years,50-75k,564000.00,SVC-01,SVC-01 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,ee01c421eb81360e6a8e7f929b0435e3f57ade3c26c6d218a978d9b9b0820932
LN-000494,B-00410,ARM,Purchase,2021-11-24,2051-11-24,544500.00,512985.32,8.1090,360,4036.80,CURRENT,0,2026-07-05,TX,91337,627,B-,10+ years,100-150k,628000.00,SVC-02,SVC-02 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,dbe75c113adc9a35f3ae518b45b21d82429e0c070575c001f0763be97a261441
LN-000495,B-00354,ARM,Purchase,2024-10-05,2054-10-05,703000.00,346112.41,3.7860,360,3270.08,CURRENT,0,2026-07-01,IL,77812,617,B-,3 years,250k+,923000.00,SVC-02,SVC-02 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,e0ddab0db0a4a04bc30ce4e1d62fe25da4bb4b509b8717185b208487fda53f2a
LN-000496,B-00313,ARM,Refinance,2024-05-28,2054-05-28,795500.00,475596.60,4.6710,360,4111.91,CURRENT,0,2026-07-25,WA,23009,644,B+,1 year,75-100k,886000.00,SVC-01,SVC-01 Servicing LLC,2026-07-25T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,72e1809fe5e30adccc5a009c28862368e8a01a71ba46e42ce2e4a76b4501d8fa
LN-000497,B-00158,AUTO,Debt consolidation,2022-11-21,2032-11-21,566500.00,375386.53,6.8560,120,6535.58,CURRENT,0,2026-06-05,PA,03446,680,A-,2 years,<50k,782000.00,SVC-06,SVC-06 Servicing LLC,2026-07-10T00:00:00.000Z,PARTIAL,BLACKKNIGHT,VERIFIED,1,77425447bb490b5235e5caeac1ab0f27a040f590b22db8e47dfca610840f86d5
LN-000498,B-00038,FIXED,Debt consolidation,2022-10-26,2052-10-26,428000.00,336147.98,3.7950,360,1993.08,CURRENT,0,2026-06-21,MA,87505,695,C+,3 years,50-75k,634000.00,SVC-01,SVC-01 Servicing LLC,2026-07-14T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,20c08e0a1ae601bcffa528c5821aa4a80218efcc85d21c75db8a80881ea6e2d5
LN-000499,B-00370,ARM,Refinance,2018-09-05,2038-09-05,407000.00,218498.24,5.4820,240,2795.57,CURRENT,0,2026-07-17,MI,91299,737,A,7 years,100-150k,564000.00,SVC-02,SVC-02 Servicing LLC,2026-07-30T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,a54dd2532d3958e38350541ea825eb169164aa0150249585aa63f673c141d0dd
LN-000500,B-00358,FIXED,Refinance,2018-02-17,2048-02-17,428000.00,193702.17,4.2970,360,2117.30,CURRENT,0,2026-05-31,AZ,11744,795,C,7 years,<50k,500000.00,SVC-05,SVC-05 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,590f30abb35a048a762e6eca9223389960b5ae65daf05fa8dbde99914308d626
,B-00041,ARM,Home improvement,2020-02-28,2050-02-28,441000.00,232456.38,3.8200,360,2059.90,CURRENT,0,2026-06-18,MD,45714,,C+,< 1 year,50-75k,669000.00,SVC-02,SVC-02 Servicing LLC,2026-07-31T00:00:00.000Z,,ENCOMPASS,REJECTED,1,159de4651729fa080b111683e6f35409e3664c41363ea3eb030c89324b4f5f6a
,B-00333,FIXED,Purchase,2022-06-18,2052-06-18,671500.00,533305.18,5.5710,360,4054.13,CURRENT,45,2026-01-30,PA,96155,,C+,< 1 year,150-250k,990000.00,SVC-06,SVC-06 Servicing LLC,2026-03-02T00:00:00.000Z,,ENCOMPASS,REJECTED,1,82e2ff69c76756fdcc96ffc71435f4327b7d3b3aea757e7de51536127a6bf54a
,B-00164,HELOC,Cash-out refi,2016-09-02,2021-02-09,737500.00,685432.10,6.6800,60,14492.30,CURRENT,0,2026-06-10,FL,57188,670,B-,7 years,250k+,1140000.00,SVC-02,SVC-02 Servicing LLC,2026-07-15T00:00:00.000Z,,SHAWBROOK,REJECTED,1,ae5db19681bdd24f4d3aea0a7e6c58a6ea5d6b2a371064c4e30a4c201a0c90aa
,B-00333,HELOC,Home improvement,2022-06-18,2052-06-18,671500.00,258044.03,4.3900,360,2520.86,CURRENT,0,2026-06-24,PA,62663,637,B+,5 years,50-75k,578000.00,SVC-02,SVC-02 Servicing LLC,2026-07-10T00:00:00.000Z,,BLACKKNIGHT,REJECTED,1,1fa6fbb0256e35df6118049a191dbf9ba352d5a752a0ce9584d5eeb7f6e8cdbc
,B-00272,ARM,Purchase,2024-02-19,2031-02-19,170500.00,159511.99,6.5240,84,2533.81,CURRENT,0,2026-07-03,TX,15644,621,B,1 year,250k+,248000.00,SVC-03,SVC-03 Servicing LLC,2026-07-15T00:00:00.000Z,,ENCOMPASS,REJECTED,1,6f6a7116b5c737e90abf2a07cb2db010232907bcce15c93a351d7fd2cebc0762
,B-00283,FIXED,Purchase,2019-03-25,2039-03-25,243500.00,135762.52,4.8010,240,1580.34,CURRENT,0,2026-06-22,NY,11927,751,A-,10+ years,250k+,292000.00,SVC-04,SVC-04 Servicing LLC,2026-07-10T00:00:00.000Z,,LEGACY-AS400,REJECTED,1,b3ccfbe1eaec0645a1c5765bd135140ddb7696a0e62b50e8c6dabdae5cf2ac8c
